,possessions_involved,possession_time_seconds,tempo_index,turnovers,passes_attempted,pass_completion_rate,progressive_passes,final_third_entries_by_pass,key_passes,under_pressure_pass_share,carries_attempted,progressive_carries,carry_distance_total,successful_dribbles,carries_leading_to_shot,carries_leading_to_key_pass,final_third_carries,penalty_area_carries,pressured_carry_success_rate,pressures_applied,ball_recoveries,interceptions,tackles_won,press_to_interception_chain,counterpress_actions,pressure_to_self_recovery,blocked_passes,blocked_shots,clearance_followed_by_recovery,pressures_to_turnover_rate,average_position_x,average_position_y,width_variance,zone_entries,pressured_touches,pressured_touch_retention_rate,third_man_runs,wall_pass_events,shot_creating_actions,expected_threat_added,fouls_committed,fouls_suffered,tactical_fouls,advantage_fouls_won,set_piece_involvements,corner_delivery_accuracy,set_piece_duels_won,defensive_set_piece_clearances,line_breaking_receipts,zone14_touches,penalty_area_deliveries,switches_completed,cross_accuracy,aerial_duels_contested,aerial_duel_win_rate,fifty_fiftys_won,sliding_tackles,sliding_tackle_success_rate,ball_receipts_total,central_lane_receipts,one_touch_passes,weak_foot_pass_share,pressured_retention_rate,secondary_shot_assists,expected_assists,xg_chain
clearance_followed_by_recovery,0.09580781790175397,0.10101922790471776,-0.0823308351206039,-0.13690308765380332,0.11228704923000438,0.12940574936840354,0.0939897383688129,-0.054889166319749584,-0.08605899146028574,-0.027317187248312027,0.06094346235344067,-0.07307558913730357,-0.051413211190240664,,,,-0.14619569613750433,-0.11951750665016744,0.07309828084146948,0.142390628868512,-0.07510633082382158,0.0722623870949578,0.03404544152914123,-0.012650044832324873,0.12547351069834442,-0.068169274382948,,,1.0,0.048694130511026654,-0.17434144114689512,0.011519036210918984,-0.04699626976558426,0.236860360482919,-0.03539667957034858,0.08905905469488279,-0.021337891325962918,0.1951618262213778,-0.14033255236210693,,-0.013156868344171149,0.00999334567923473,,0.012795337670684736,-0.00785008347257402,0.12792327517600838,0.05850785923037342,0.3533710713597132,0.027593108004761488,0.026648754702490274,-0.15527452308189976,0.01746889454289908,0.01810802882271106,0.3014982643031541,,-0.03002489634175043,,,0.013852857488927268,0.1988122471925339,-0.0551370088487406,,0.08905905469488279,-0.10695395558073774,-0.11097325578714294,0.028632144302330912
pressures_to_turnover_rate,0.10629640503529754,0.08062412191955275,0.062152143963103396,0.08507041955948341,0.09223195324372574,0.0993605757383138,0.12432534491287288,-0.007642747038254768,-0.07970341884404217,0.058288242607085976,0.13305691338195316,0.10828887732705887,0.09290260129399278,,,,-0.02569152182670801,-0.10011953012405013,-0.00015559863166543915,-0.02238142803257145,0.07708660499199277,-0.0402306269989602,0.36375222124432155,0.05681149726806478,0.19936866198955028,0.051862942656447385,,,0.048694130511026654,1.0,-0.1071186639463809,0.06989116816039845,-0.055348673016000084,0.081529440967261,0.18117941944282953,0.008245342821493019,0.07625334389750922,-0.006103413206403486,-0.10436040900559847,,-0.10665434055277627,0.0817075825119416,,-0.0320262007229784,0.16698200378200614,-0.039898473864784,0.13114710192376178,0.09960266404610899,-0.011489583429671352,0.022161771714629405,-0.07272551604332932,0.09624515214830953,0.0020182066693063944,0.10694910494593995,,0.011356228484286177,,,0.05044504096746391,0.036810920427728905,-0.08384017085220338,,0.008245342821493019,-0.06357505250273295,0.019695131381343232,-0.11732608956940777
average_position_x,-0.208281449271288,-0.04314332725355658,-0.24384584961275893,0.5276899339593,-0.2833437022757493,-0.45364045378966145,-0.407119905717054,0.46704051867751684,0.23082548963203822,0.11200183062939523,0.04187957031257539,0.26497834037899454,0.34679541666794916,,,,0.7514806667932317,0.6858988159546978,-0.23275057107122302,-0.4361131673803796,-0.057948627484023296,-0.24541306218678424,-0.15903870627985023,-0.25415533543913477,-0.32652266038228106,0.05795238643374455,,,-0.17434144114689512,-0.1071186639463809,1.0,-0.12635081932947767,0.006693006647719563,-0.3672942407013514,0.29041237933447106,-0.3231614543568634,0.3251929894896918,0.05828102246929399,0.5519850796828089,,-0.07611623076240344,0.23648447150688498,,0.13980899428946367,-0.00823208980337448,0.33361197539324816,-0.06858226438730936,-0.40215966770874717,-0.03103426154154492,0.2552476013814924,0.5588097067727114,-0.20151448255390023,-0.5509181831347224,-0.25128047814906634,,0.09139847359167662,,,0.1821799193362977,-0.2467332128175942,0.22741598472648739,,-0.3231614543568634,0.49308204767001373,0.03154153139004147,0.16180868072429144
average_position_y,0.02987381934490271,-0.025023026384624947,0.1974636491193724,-0.1332269486431119,0.10397792268767432,0.07626875080037597,0.1742477513390905,-0.014870321532130013,0.0331164874406288,-0.03933331577725267,0.004374755408548033,-0.1962602296252592,-0.1991715061268111,,,,-0.15474055217516025,-0.11780658540467168,-0.024613115886364063,-0.0531371285692624,0.031167501681898024,0.009064779187695594,-0.0853236658221412,0.02802134813954464,-0.09859777571706305,0.0031529722835338357,,,0.011519036210918984,0.06989116816039845,-0.12635081932947767,1.0,0.34081912153679267,0.23237063711287373,-0.06304031358408778,0.04433988014592239,-0.06357958351029364,-0.15818217995002895,0.022190154729619667,,-0.07215313815440406,-0.10999653875832184,,-0.09729327225018357,0.010711644278101411,-0.13984923082694578,-0.20053712758614234,0.16008222012523066,-0.08742596543231632,0.3633799230854655,0.030986633972096497,0.11672145110335055,-0.3252619659178393,0.11131194187708737,,-0.04023995462877433,,,-0.008834742047419426,0.22419003700059428,0.05407763248995397,,0.04433988014592239,-0.0032289736824361016,0.03450743856812682,0.06002008353048919
width_variance,-0.04831029585896841,-0.29865142230174263,0.2524603374361225,0.11932218930324281,-0.21585149617185193,-0.03848181942149545,-0.1890647257187728,-0.17148123288625075,0.05785801701386646,-0.09488015496279002,-0.2555191323119963,-0.22661426502472254,-0.2567152248569854,,,,-0.1274547464935622,-0.027227679846324265,-0.23452345278413506,0.036220930743793914,0.015144110989481296,-0.05866854201777084,-0.042508943640575794,0.005425820680948165,-0.05949594637822784,0.07333216418749804,,,-0.04699626976558426,-0.055348673016000084,0.006693006647719563,0.34081912153679267,1.0,-0.14860759765876344,-0.11489567413261828,-0.21981555477867024,-0.18422266926464426,-0.12533397657445977,0.025478756731763693,,0.036944637395778517,-0.037759983839397916,,-0.035172076959850675,-0.1858797751562648,0.0018419065274245484,-0.03701878822615442,0.035995554308212344,-0.08580134255679059,-0.017229760737341192,-0.04916276216196447,-0.019247032474135697,-0.24238761314782778,0.10581249203641453,,-0.06119411110364453,,,-0.23995877183977127,-0.13574545243740116,-0.09572007485161291,,-0.21981555477867024,0.05681003483754455,0.018182964452036345,-0.04505050700146728
zone_entries,0.40575466884860945,0.5244350833589134,-0.055060625534734085,-0.1608362647112173,0.591114678999,0.3424761978783543,0.5619196192927554,0.1578636568670912,-0.0172799071016545,-0.08114677260494431,0.4942561985353603,0.0809389098149291,0.15984601880655824,,,,-0.08645772699931627,-0.19853322868493337,0.2370457785110407,0.12619567662667044,0.060576125312267984,0.16898458836271585,0.03537062013037269,0.17625327561231158,0.18640136226624113,-0.05201256486005448,,,0.236860360482919,0.081529440967261,-0.3672942407013514,0.23237063711287373,-0.14860759765876344,1.0,0.11278260039054945,0.27680434775320156,0.17550549231961687,-0.0002647603238205742,-0.08884517496509842,,-0.031014833613942163,0.08719942320645795,,0.08988697827730538,0.41467552181834627,0.18306199072644586,-0.034942114482041146,0.19067600684353442,0.054629727721749226,0.47771796913871567,-0.0560952079404801,0.19346695778122197,0.22286001852421292,0.03448609432040215,,0.0576214741115019,,,0.4469031673925673,0.9650501119076019,0.3572414803593801,,0.27680434775320156,-0.06996256309905573,-0.14874475611216817,0.06476881225633131
pressured_touches,0.36430161773247827,0.3485814679964595,-0.11106295342979051,0.48213563897287925,0.22251186000003914,-0.16447094467771878,0.08398811776272154,0.4273744743928015,0.14949968856077742,0.6246385037270513,0.51259409892835,0.5176974504890272,0.6443976632844218,,,,0.5990375455262192,0.4161435749379549,0.12961786446634324,-0.12709925140169084,0.1558230561922595,-0.16266915717194563,0.10751909025883727,-0.015497024818769637,0.06445591643188081,0.0470371979633808,,,-0.03539667957034858,0.18117941944282953,0.29041237933447106,-0.06304031358408778,-0.11489567413261828,0.11278260039054945,1.0,0.050414637019131604,0.33288648198822923,0.04912682415219509,0.34385868129726804,,-0.04046466413521562,0.5149679020319019,,0.3523918831332357,0.524774035134907,0.2900111950427931,0.13613160755673356,-0.11301481718490354,0.0776119824971538,0.3869032468592585,0.3800972239252153,-0.08102367801520755,-0.2432833226994747,-0.0345547272677261,,0.08593000132369585,,,0.5313150171799264,0.13887217308544794,0.4765121768133241,,0.050414637019131604,0.34095720272592633,0.03752943044687844,0.10261971743036366
pressured_touch_retention_rate,0.30950412406134636,0.26335986294029873,0.06574679697742142,-0.5146543186325298,0.39464386297182075,0.1041255900291615,0.34147482902552223,0.11090742777883254,-0.012556754392889669,0.0594699711460443,0.27059399374484006,0.05373211670239107,0.10448305738022282,,,,-0.10908645694622396,-0.17876380671133546,0.9186036292437835,0.16359573526648002,0.13944505517579178,0.11999272451319325,-0.041072078017935984,0.10443876806330368,0.10398702166105812,0.005496744072969193,,,0.08905905469488279,0.008245342821493019,-0.3231614543568634,0.04433988014592239,-0.21981555477867024,0.27680434775320156,0.050414637019131604,1.0,-0.019113556198978702,0.024277449723173885,-0.011821044830900037,,0.026358976594438862,0.04460754691543314,,-0.014058706102386024,0.24901075116614732,-0.06207437584791365,0.009959605695278545,0.08298759639224329,0.06751185519179709,0.07939651339201528,0.03900799099598756,0.1773053140748527,0.038907127148484356,0.07698462744415811,,0.07538787019301255,,,0.20173615651307497,0.22754819475446236,0.14372373131409,,1.0,-0.04035565306114115,-0.191281737868826,0.13236111948620866
third_man_runs,0.29584571512599156,0.511582944600874,-0.28908350078305434,0.33579609228703805,0.3622127231218523,-0.16934640119495747,0.22740738440133426,0.5682858936065047,0.2116386668745497,0.01705778033178238,0.5068385858048632,0.37408462394647046,0.5423566877163617,,,,0.552187119106174,0.3458682705134918,0.0307355391995478,-0.22587844144089356,0.09703611348245561,-0.04902222687125267,0.07041119845613282,-0.12483308494570178,-0.10347967921927076,-0.10139090092811667,,,-0.021337891325962918,0.07625334389750922,0.3251929894896918,-0.06357958351029364,-0.18422266926464426,0.17550549231961687,0.33288648198822923,-0.019113556198978702,1.0,0.1937345985853731,0.2643761710182164,,-0.01010173086174455,0.14923495219029767,,0.20585716756968503,0.4686396328734337,-0.13053019005973934,0.09784685736990173,-0.14800265322923925,0.22464187901163607,0.24707547894146534,0.466324485626973,0.1839067009601693,-0.38632939741191774,-0.1056938342638764,,-0.003504056696397753,,,0.5841456921329549,0.22280454277729655,0.26538262255515516,,-0.01911355619897868,0.21996761599254833,0.0374018165447563,0.21507975779341007
wall_pass_events,0.14327200236197035,0.09620347975354665,-0.021917688532721264,0.0856980767372436,0.08186321810833008,-0.031703718086576495,-0.014916754227812754,0.09574025697390309,0.057882474936366536,-0.05255075360181529,0.12916911856905205,-0.020832271197124042,0.07028747291621104,,,,0.0944356929049974,0.1348940490562097,0.048411097624753596,0.029306332461454594,0.05010908794387154,0.04683686050470063,0.15151455411630027,-0.07499910793114088,0.03821206449006682,-0.04754816691586064,,,0.1951618262213778,-0.006103413206403486,0.05828102246929399,-0.15818217995002895,-0.12533397657445977,-0.0002647603238205742,0.04912682415219509,0.024277449723173885,0.1937345985853731,1.0,0.08753893945383488,,0.01200060677266213,0.098456518379598,,0.09715825268509022,0.05292433730051176,-0.1225792219049479,0.24740647796461787,0.013441016958177631,0.174365121439835,0.009217054903633495,0.03340434312478379,0.012184579065566548,0.12370731350215626,-0.035299597242490294,,-0.020942408376963352,,,0.15625680485874244,0.0029483013354042052,0.02892491407926711,,0.02427744972317389,0.06260268062895737,-0.02026784989927202,0.25619291100171765
shot_creating_actions,0.08760020983627528,0.10572123434916633,-0.12851842097313376,0.3225880779137421,-0.03900475451482312,-0.3886692379638466,-0.09880873218905968,0.40664613111659526,0.44324823608341896,0.07093520781237816,0.20172565896478095,0.3133702363171601,0.3905277907744133,,,,0.5584006616098269,0.6461377205646059,0.03193128720602374,-0.21207413574024336,0.15665436827874432,-0.1192666909595417,-0.08340363388060049,-0.06648285602721575,-0.26106717265962315,0.05766872233110439,,,-0.14033255236210693,-0.10436040900559847,0.5519850796828089,0.022190154729619667,0.025478756731763693,-0.08884517496509842,0.34385868129726804,-0.011821044830900037,0.2643761710182164,0.08753893945383488,1.0,,-0.0783515646834243,0.23997357643667547,,0.041273418108779686,0.20585855513224313,0.25503198441739766,0.1221605249043184,-0.28539294713165636,0.101788736680438,0.3856566891327965,0.544905845472611,-0.05629785562370867,-0.5235373116399159,-0.2317546137460697,,0.13673229159647982,,,0.3252680684255725,0.006542186745773029,0.3622471848986927,,-0.01182104483090004,0.9401350019641893,0.2383824144461435,0.3883472165839557
expected_threat_added,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fouls_committed,0.2435697772840507,-0.08276560769198318,0.06065632497906716,0.02089290460997692,-0.05757027287871939,-0.06238485712895389,-0.07096894324104915,-0.10789673290792891,0.02601438054143201,-0.039236185002924605,-0.07662321188139377,-0.06382585400665905,-0.08637417264954189,,,,-0.05597191593019425,0.025024303861438953,0.02021548795466052,0.3482225805150274,-0.005187816161997201,0.09036583737407936,0.0641748435766608,-0.005353494206361855,0.3075914202977117,-0.0056517460600546,,,-0.013156868344171149,-0.10665434055277627,-0.07611623076240344,-0.07215313815440406,0.036944637395778517,-0.031014833613942163,-0.04046466413521562,0.026358976594438862,-0.01010173086174455,0.01200060677266213,-0.0783515646834243,,1.0,0.1185736798247009,,0.02031985700020302,0.03177510347241905,-0.012699391850039286,0.06946696949910741,-0.018028426542630687,0.07190407939579121,-0.17622655510451707,-0.1067898127125325,-0.08456832318726124,-0.049933874063546255,0.10217642651729476,,0.11524112091982894,,,-0.051019556103206305,-0.040447709976838414,-0.05919547000226035,,0.026358976594438806,-0.08818732575866457,-0.038175571790270355,0.04169687632626517
fouls_suffered,0.28996007451853495,0.11306484467170025,-0.09241476591464666,0.35769560417835705,0.003210869402447167,-0.07660228496165891,-0.08218216791637924,0.17022396125687533,0.16062371023624103,0.1599324222466299,0.23458712228309822,0.2787682107877541,0.36901064998906513,,,,0.33635398301202435,0.31437416031116455,0.1258512586865574,0.06191387041566824,0.11815440605746588,0.023053725715865787,0.12554370325978406,0.0013052209846805898,0.15999332905937697,0.0408136702477794,,,0.00999334567923473,0.0817075825119416,0.23648447150688498,-0.10999653875832184,-0.037759983839397916,0.08719942320645795,0.5149679020319019,0.04460754691543314,0.14923495219029767,0.098456518379598,0.23997357643667547,,0.1185736798247009,1.0,,0.5987762321512655,0.32686490107847055,0.3235041907517813,0.07979884027163991,-0.039430048967351666,0.0899205840433777,0.1372917426769918,0.15560387904938502,-0.09572571007137724,-0.04404433580341518,0.04666250593922826,,0.0418222378957585,,,0.23459507990394388,0.09308803337019904,0.2318879910818197,,0.04460754691543313,0.23477502833428474,-0.011851459038541203,0.09836769778198344
tactical_fouls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advantage_fouls_won,0.16246827408343104,0.14440092635183296,-0.015666171590629094,0.22378284618217414,0.07589668020377287,-0.03334529210398818,0.057401909217387435,0.1842019766910348,0.10099373941099517,0.093626651948944,0.23924182470482472,0.23864854170579022,0.3074241020237379,,,,0.24586453437996217,0.2160117472497501,0.042568394692561434,-0.00889109937917611,0.16943569479854168,-0.026453524046503644,0.11167840577980079,0.05076228642648971,0.10441570844889839,0.017354446153128967,,,0.012795337670684736,-0.0320262007229784,0.13980899428946367,-0.09729327225018357,-0.035172076959850675,0.08988697827730538,0.3523918831332357,-0.014058706102386024,0.20585716756968503,0.09715825268509022,0.041273418108779686,,0.02031985700020302,0.5987762321512655,,1.0,0.174813794717573,0.1743247899680829,0.047825800042929516,-0.014553291237470437,-0.02823377453947313,0.09263109885643214,0.13315433477643715,0.044151434497490406,-0.05538550302148274,-0.0061685814400340554,,-0.1006064578952082,,,0.18519237385540102,0.05794201794942937,0.1807225217087847,,-0.01405870610238609,0.06023281363294195,-0.11592420208486454,-0.005931753735527211
set_piece_involvements,0.6634216361435542,0.7218725292960831,-0.10128442994959232,0.24356107365518387,0.7196815916658145,0.16804201754209222,0.5850471144298012,0.6236515370572947,0.2163126178321887,0.06657593260459377,0.8144690791541577,0.39721889727571863,0.6246134282086967,,,,0.4432019326208771,0.11959498650563798,0.27149706570405546,-0.039235411209552096,0.3080202379156764,0.08955432273866668,0.1368953432957629,0.04454167741212152,0.08686169217045271,0.028746264516923296,,,-0.00785008347257402,0.16698200378200614,-0.00823208980337448,0.010711644278101411,-0.1858797751562648,0.41467552181834627,0.524774035134907,0.24901075116614732,0.4686396328734337,0.05292433730051176,0.20585855513224313,,0.03177510347241905,0.32686490107847055,,0.174813794717573,1.0,-0.17883718098356194,0.11525012034333054,0.02046999136029677,0.2412507169553288,0.39881884607894047,0.37789304176702754,0.2408462638308642,-0.006619418826392959,0.012353935952782048,,0.08193824164012313,,,0.7840637566738637,0.3989499242145441,0.5262524227450377,,0.2490107511661472,0.2163818767999779,-0.023617365095637503,0.17161636739271383
corner_delivery_accuracy,-0.2634701249894417,-0.09347961878690018,-0.2048729103056459,0.2284965844234338,-0.2775912743385368,0.026386693141252335,-0.26316432383356336,-0.09965554589723966,-0.0856641400639303,0.1894861856857167,-0.056275048389695534,0.3100619950570989,0.14218394283020708,,,,0.23545539497725956,0.4343655467068587,-0.0453619388727708,-0.2440168656177187,-0.2499858460301826,-0.04875840407707474,-0.047762476110102335,-0.06363458111113818,-0.08973465668771644,-0.1503778214879167,,,0.12792327517600838,-0.039898473864784,0.33361197539324816,-0.13984923082694578,0.0018419065274245484,0.18306199072644586,0.2900111950427931,-0.06207437584791365,-0.13053019005973934,-0.1225792219049479,0.25503198441739766,,-0.012699391850039286,0.3235041907517813,,0.1743247899680829,-0.17883718098356194,1.0,-0.1898490907746738,-0.16054565509399935,-0.08850132678150494,0.20922787474686938,-0.12751210604167085,-0.34319661686625663,-0.33717224330073586,-0.07439869933259671,,0.12792327517600832,,,0.011647893205382306,0.275447599604424,0.20415878213718017,,-0.0620743758479135,0.1808493496793811,-0.1184865583553694,0.046115387367708725
set_piece_duels_won,0.17767198900890208,0.033819283456574936,-0.023439971372358356,0.11504417413385852,-0.01449784657972214,-0.0669846366419517,-0.07830584085277494,-0.028121742846627586,0.07853692056874119,0.06112327834926579,0.031161095618297937,0.07181346269327551,0.11682264130366758,,,,0.02420733351378913,0.01832471391704856,0.057580106730645106,0.20832221210853535,0.13442013561813115,0.04632914030059393,0.5014690109213508,0.18053406547364026,0.24530340061719247,0.12191380257582349,,,0.05850785923037342,0.13114710192376178,-0.06858226438730936,-0.20053712758614234,-0.03701878822615442,-0.034942114482041146,0.13613160755673356,0.009959605695278545,0.09784685736990173,0.24740647796461787,0.1221605249043184,,0.06946696949910741,0.07979884027163991,,0.047825800042929516,0.11525012034333054,-0.1898490907746738,1.0,-0.017007641750813107,0.10271637524913722,-0.1131037088094567,-0.03972534985196198,0.02967927135514485,0.10742859716561463,0.0538582703604524,,0.04846106269410037,,,0.021695940446245,-0.05849199963789768,-0.04115431867080454,,0.009959605695278534,0.16828655370443654,0.09646612867306388,0.11088421040913089
defensive_set_piece_clearances,0.11552571349698305,0.031050816440317906,0.02834862170149365,-0.20916193836346364,0.1010420852150624,0.2906418371402316,0.11753101489749111,-0.20755350728354358,-0.12007908807708244,-0.08223570266041974,-0.0406110115033136,-0.23464933510457098,-0.22422939187960714,,,,-0.32495260519793934,-0.27938924142850846,0.00966718972223593,0.16888584109204502,0.0704394491731149,0.07929941882277465,0.2002052266311487,0.04574486355110051,0.16981415646787568,-0.006090848662974443,,,0.3533710713597132,0.09960266404610899,-0.40215966770874717,0.16008222012523066,0.035995554308212344,0.19067600684353442,-0.11301481718490354,0.08298759639224329,-0.14800265322923925,0.013441016958177631,-0.28539294713165636,,-0.018028426542630687,-0.039430048967351666,,-0.014553291237470437,0.02046999136029677,-0.16054565509399935,-0.017007641750813107,1.0,-0.057282174907716296,-0.10412057621325631,-0.3190646892151488,-0.010295707064233823,0.3689970672084076,0.33003657664405667,,0.013441016958177598,,,-0.13859518250775332,0.10898585682322354,-0.1940302147055288,,0.08298759639224328,-0.22225103515749547,-0.12033617194977252,-0.15666151762037764
line_breaking_receipts,0.2924703092489725,0.12551573675650307,-0.03794304908906534,0.1947552329119391,0.1299468870324906,-0.009360687023677771,0.0548102011002729,0.057868771073745544,0.14232231237692783,-0.04658854019449519,0.1549840730620859,0.10358528257547923,0.13309057049343712,,,,0.03461858645164299,0.054805892838491195,0.10041369887285512,0.04465954835926554,0.05624443441348879,-0.04084217958947954,0.03574455495816642,-0.09536910148529636,0.034626856084072774,-0.0793619460776404,,,0.027593108004761488,-0.011489583429671352,-0.03103426154154492,-0.08742596543231632,-0.08580134255679059,0.054629727721749226,0.0776119824971538,0.06751185519179709,0.22464187901163607,0.174365121439835,0.101788736680438,,0.07190407939579121,0.0899205840433777,,-0.02823377453947313,0.2412507169553288,-0.08850132678150494,0.10271637524913722,-0.057282174907716296,1.0,-0.050211425372946615,-0.004035063218812817,0.022802821358745694,0.0921482082914378,0.07252518627072549,,-0.0076841301458246605,,,0.22471215743602324,0.05594311194256329,0.004428649983071196,,0.06751185519179703,0.02876861381380021,0.23546484438411713,0.1499890415612231
zone14_touches,0.21025486678266178,0.4492619308231422,-0.0875001745441562,0.15493516356828127,0.37571603692033,0.0009570700682876704,0.31992632807585114,0.5984455368375705,0.2515023217193306,0.10374665198989952,0.5174097436455198,0.3093507230351352,0.45029642272229986,,,,0.5103496746308319,0.24668526256544,0.08377028588389726,-0.21202101580579105,0.0691264567238689,-0.08080747516150098,-0.07719350521614116,-0.0049591929734419445,-0.13468205577102738,-0.0048665975996600615,,,0.026648754702490274,0.022161771714629405,0.2552476013814924,0.3633799230854655,-0.017229760737341192,0.47771796913871567,0.3869032468592585,0.07939651339201528,0.24707547894146534,0.009217054903633495,0.3856566891327965,,-0.17622655510451707,0.1372917426769918,,0.09263109885643214,0.39881884607894047,0.20922787474686938,-0.1131037088094567,-0.10412057621325631,-0.050211425372946615,1.0,0.4481675940286002,0.09752964982962667,-0.3440244542684959,-0.1517465239430452,,0.17163887853246626,,,0.5542807807805195,0.5087152115407534,0.5988000202342936,,0.07939651339201537,0.3358875528731576,-0.027374477518034925,0.19124967202539056
penalty_area_deliveries,0.1870592641869659,0.327553113605613,-0.08076599190779692,0.3171659798468439,0.24171106135212173,-0.4249620104537017,0.20311816905601343,0.7710864332376586,0.48159557220118276,0.06012182040057444,0.42062378439953546,0.42396332038215245,0.5726062794723156,,,,0.7152957934773715,0.515105935015194,0.08246301251180096,-0.35834634366663765,0.11865073239053663,-0.08381351755559037,-0.15878342844944185,-0.07781573213676679,-0.3194889393810534,0.07689534159574189,,,-0.15527452308189976,-0.07272551604332932,0.5588097067727114,0.030986633972096497,-0.04916276216196447,-0.0560952079404801,0.3800972239252153,0.03900799099598756,0.466324485626973,0.03340434312478379,0.544905845472611,,-0.1067898127125325,0.15560387904938502,,0.13315433477643715,0.37789304176702754,-0.12751210604167085,-0.03972534985196198,-0.3190646892151488,-0.004035063218812817,0.4481675940286002,1.0,0.1440308118237997,-0.5136659173582924,-0.3368728637489121,,0.05984756467823265,,,0.5061054424897261,0.03179699795456769,0.4651174141075135,,0.03900799099598762,0.511265293025465,0.22781505055273776,0.34451838266322804
switches_completed,0.1944115282670023,0.37527267757252425,-0.03133455712024272,-0.1785916076019316,0.4542477853827814,0.11016269246768835,0.5248606249213998,0.2806652411764102,0.025101699350760405,-0.18415937707334046,0.32996926509000174,0.012870340312923485,0.1448380388429093,,,,-0.004680000382662177,-0.1658895645518582,0.18729424236530648,-0.1251194287884268,0.19349529808956656,0.1784239222283111,0.0912130691718559,0.10098731708409509,0.05716076916403589,-0.08767904692010248,,,0.01746889454289908,0.09624515214830953,-0.20151448255390023,0.11672145110335055,-0.019247032474135697,0.19346695778122197,-0.08102367801520755,0.1773053140748527,0.1839067009601693,0.012184579065566548,-0.05629785562370867,,-0.08456832318726124,-0.09572571007137724,,0.044151434497490406,0.2408462638308642,-0.34319661686625663,0.02967927135514485,-0.010295707064233823,0.022802821358745694,0.09752964982962667,0.1440308118237997,1.0,-0.10294462057443979,0.03757978143535721,,-0.04350275494503064,,,0.267582967838843,0.12912719892841515,0.16016734595286636,,0.1773053140748527,-0.021261203671589107,-0.020046110550433472,0.11045365987308196
cross_accuracy,-0.06871084002646827,0.0030207557411354316,-0.03917490768856592,-0.19479028148891314,0.07384861566542483,0.4647967560115019,0.022992002624018196,-0.3750101597870255,-0.2949434239532526,-0.12266077669231246,-0.12321197568130676,-0.27463586103974186,-0.20132221619726584,,,,-0.5272539685940496,-0.5292255904237635,0.022371871140978404,0.10617293223724078,-0.030179603132719834,0.024204511149600517,0.2735450670239296,0.04832460518143228,0.2559398470160735,0.12581052903310472,,,0.01810802882271106,0.0020182066693063944,-0.5509181831347224,-0.3252619659178393,-0.24238761314782778,0.22286001852421292,-0.2432833226994747,0.038907127148484356,-0.38632939741191774,0.12370731350215626,-0.5235373116399159,,-0.049933874063546255,-0.04404433580341518,,-0.05538550302148274,-0.006619418826392959,-0.33717224330073586,0.10742859716561463,0.3689970672084076,0.0921482082914378,-0.3440244542684959,-0.5136659173582924,-0.10294462057443979,1.0,0.11290497321905721,,0.12370731350215607,,,-0.17738665050163638,0.14016885650684177,-0.04816759316033609,,0.03890712714848418,-0.49175123997230624,0.14236773458908744,-0.10293776666998536
aerial_duels_contested,0.14705636605995562,-0.09362331187283376,0.010987063820428187,-0.08657756688860455,-0.05456313007749572,0.15424702276820976,-0.00027766502947218665,-0.24792049849873116,-0.14490850288121582,-0.010988492231105934,-0.11610616928041567,-0.24025696833269938,-0.18989720480477784,,,,-0.2601284081760709,-0.22506311454920097,0.053747136740806396,0.22121534561034553,0.005274477939725209,0.09058470629086028,0.09256813609645621,0.011391605616377603,0.20865369265824732,0.014359702041387633,,,0.3014982643031541,0.10694910494593995,-0.25128047814906634,0.11131194187708737,0.10581249203641453,0.03448609432040215,-0.0345547272677261,0.07698462744415811,-0.1056938342638764,-0.035299597242490294,-0.2317546137460697,,0.10217642651729476,0.04666250593922826,,-0.0061685814400340554,0.012353935952782048,-0.07439869933259671,0.0538582703604524,0.33003657664405667,0.07252518627072549,-0.1517465239430452,-0.3368728637489121,0.03757978143535721,0.11290497321905721,1.0,,-0.06459075240115256,,,-0.15455331170805153,-0.010529708011628051,-0.23938362230720095,,0.07698462744415806,-0.22261977837062472,-0.17834594435022375,-0.09145257639692744
aerial_duel_win_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
